name,mean,var,skew,kurtosis,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,skew_1,skew_2,skew_3,skew_4,skew_5,skew_6,skew_7,skew_8,skew_9,skew_10,skew_11,skew_12,skew_13,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,kurtosis_11,kurtosis_12,kurtosis_13
starcraft,-24.14706802368164,17001.013671875,-3.097348213195801,10.753003120422363,-424.6457824707031,106.45280456542969,-18.327028274536133,34.124427795410156,-11.455548286437988,12.06624984741211,-6.301109313964844,1.5315604209899902,-2.486347198486328,-5.34720516204834,3.313713788986206,-6.64925479888916,3.8116259574890137,20966.1875,3462.1787109375,1879.2640380859375,1022.4801635742188,896.2540283203125,667.3148803710938,318.4200439453125,228.81614685058594,197.041748046875,181.444091796875,149.26478576660156,139.2537384033203,126.34002685546875,-0.05462062358856201,-0.024450859054923058,-0.40731897950172424,0.6168357133865356,-0.2946436107158661,-0.09017106890678406,-0.2807216942310333,-0.5827789306640625,-0.2929087281227112,-0.4080432653427124,-0.3389616906642914,-0.4030597507953644,0.10271882265806198,-0.38896796107292175,-0.441907674074173,0.19775278866291046,0.5119625329971313,-0.0678926482796669,0.3103782534599304,-0.3173523545265198,0.14564579725265503,-0.2795727252960205,-0.05664333701133728,-0.08815094083547592,-0.30338039994239807,-0.8917328715324402
starcraft,-22.739397048950195,16659.1484375,-3.099299430847168,10.755281448364258,-419.7386474609375,108.62483978271484,-19.913318634033203,33.318359375,-10.047187805175781,16.383777618408203,-5.493002891540527,0.9452882409095764,-1.507188320159912,-4.10554838180542,6.477784633636475,-5.578456878662109,5.0211052894592285,21987.4453125,3656.356201171875,1435.055419921875,920.793701171875,811.2120361328125,476.1643371582031,344.62835693359375,268.4573059082031,200.357177734375,141.5977325439453,164.5872802734375,115.37747955322266,136.10357666015625,-0.03696640953421593,-0.25946474075317383,-0.5622915625572205,0.19340255856513977,-0.6145073175430298,-0.028185736387968063,-0.8883862495422363,-1.1109975576400757,-0.8923066854476929,-0.49646759033203125,-0.0358259379863739,-0.5064307451248169,-0.1772405505180359,-0.10854312032461166,-0.2693937122821808,0.2330997735261917,-0.2850380539894104,1.0609636306762695,0.2620370090007782,0.9230422973632812,3.4838404655456543,0.8990491628646851,-0.4207194745540619,-0.2560039758682251,-0.5452257394790649,-0.17643864452838898
starcraft,-23.352842330932617,17407.349609375,-3.125296115875244,10.975276947021484,-425.67333984375,112.23900604248047,-19.736083984375,36.09783935546875,-11.904985427856445,13.934239387512207,-5.390466213226318,-0.07313446700572968,-0.2683540880680084,-3.799133777618408,5.31787633895874,-7.424421310424805,3.094006299972534,24864.234375,3163.68017578125,1855.0858154296875,1119.9774169921875,902.8341064453125,616.2228393554688,345.030029296875,231.24436950683594,220.79115295410156,147.85745239257812,150.49148559570312,136.1933135986328,132.6630859375,0.07101057469844818,0.15389138460159302,-0.04562411084771156,0.2294624298810959,-0.21379397809505463,0.07087329775094986,-0.41653937101364136,-0.5514079332351685,-0.404168039560318,-0.3599373400211334,-0.13703405857086182,-0.6016002893447876,-0.03195482864975929,-0.6217069625854492,-0.4665560722351074,-0.23567521572113037,-0.03971288725733757,0.15869446098804474,0.13812768459320068,-0.22110137343406677,-0.05076297000050545,-0.056543827056884766,0.07853364199399948,-0.06456860154867172,0.03987849876284599,-0.7036128044128418
starcraft,-26.84666633605957,18561.2890625,-3.2614502906799316,11.71686840057373,-443.962158203125,100.2221908569336,-18.5478572845459,29.874385833740234,-8.807644844055176,9.605477333068848,-5.447154998779297,-0.8766061663627625,-2.8301122188568115,-5.829955577850342,3.0635223388671875,-6.989028453826904,1.5182828903198242,27650.5546875,3860.26220703125,1641.4053955078125,1005.1366577148438,769.50146484375,517.7704467773438,290.1242370605469,276.5828552246094,199.37747192382812,159.62713623046875,144.51014709472656,158.0811309814453,125.95475006103516,0.006401166319847107,0.10410450398921967,-0.5189242959022522,0.4337770938873291,-0.2593971788883209,-0.1502244770526886,-0.31527119874954224,-0.7518877983093262,-0.7530141472816467,-0.538998007774353,-0.049746107310056686,-0.8216620683670044,-0.10353267192840576,-0.32963019609451294,-0.6133583188056946,0.19226525723934174,-0.06969214975833893,0.29604482650756836,-0.2855963408946991,-0.27179810404777527,0.6123536229133606,0.6901259422302246,0.20297078788280487,-0.453304648399353,0.8215424418449402,-0.15728604793548584
starcraft,-23.289295196533203,17600.58984375,-3.091222047805786,10.589797019958496,-432.197998046875,113.6416244506836,-17.638656616210938,34.31175231933594,-9.137935638427734,13.596345901489258,-5.063573360443115,2.2569122314453125,-0.3123084604740143,-4.518728733062744,6.0860514640808105,-6.634890556335449,2.8505401611328125,22406.578125,3314.067138671875,1441.797119140625,832.4191284179688,680.7288208007812,495.17279052734375,283.39849853515625,195.77645874023438,148.81211853027344,147.86404418945312,121.55744171142578,115.97459411621094,117.73239135742188,0.131872296333313,-0.29926997423171997,-0.3853469491004944,0.37093743681907654,-0.43651729822158813,-0.032988887280225754,-0.3148694932460785,-0.1697322577238083,-0.3768036663532257,-0.43477916717529297,-0.13788123428821564,-0.49535834789276123,0.0004474710440263152,-0.020367763936519623,-0.6748759150505066,0.14037364721298218,0.44819068908691406,0.7883878350257874,-0.2174879014492035,0.43791985511779785,-0.164666548371315,-0.2674185633659363,-0.35526803135871887,-0.9884953498840332,-0.21596571803092957,-1.0510358810424805
starcraft,-26.875673294067383,20998.623046875,-3.2776031494140625,11.560352325439453,-475.9428405761719,106.90206146240234,-21.82805824279785,39.39506530761719,-11.365026473999023,17.8486328125,-7.567229747772217,3.1548359394073486,-0.7646743059158325,-4.23691463470459,6.474743366241455,-6.943958282470703,5.489620208740234,29426.74609375,3164.32958984375,1568.8958740234375,879.892578125,769.3473510742188,489.75677490234375,287.75054931640625,237.68283081054688,188.6793670654297,125.87296295166016,131.6134796142578,113.7281494140625,117.25614166259766,-0.08398433029651642,-0.26693031191825867,-0.14441129565238953,0.08741464465856552,0.03598618507385254,-0.3272174596786499,-0.1042398065328598,-0.7755119204521179,-0.6402725577354431,-0.4679350256919861,-0.08736570924520493,-0.27148333191871643,-0.2788507044315338,-0.4995182752609253,-0.0457787849009037,-0.10623624175786972,0.35265102982521057,0.2552362084388733,0.9033722877502441,-0.5187584161758423,1.4239766597747803,0.20381808280944824,0.04099360108375549,-0.3333282470703125,-0.28659510612487793,-0.793976366519928
starcraft,-24.886096954345703,17691.2734375,-3.1490366458892822,11.167667388916016,-431.6932373046875,110.66027069091797,-24.763290405273438,33.31819152832031,-13.749560356140137,12.04638385772705,-7.780306816101074,1.5835967063903809,-1.9691095352172852,-4.090478897094727,5.5319647789001465,-6.281329154968262,3.667573928833008,25003.412109375,3443.21484375,1762.846435546875,902.0055541992188,751.84033203125,606.4417114257812,350.3147888183594,220.97035217285156,225.7738494873047,149.15896606445312,130.2347412109375,140.2676239013672,122.79598999023438,-0.08403217792510986,-0.09553392976522446,-0.30480441451072693,0.1423245370388031,-0.2637811005115509,-0.19348740577697754,-0.38065147399902344,-0.3508458137512207,-0.6912976503372192,-0.37609267234802246,-0.10830127447843552,-0.45050740242004395,-0.24198783934116364,-0.4081727862358093,-0.8037932515144348,-0.22985140979290009,-0.3488297164440155,-0.07461617887020111,-0.09239432960748672,-0.0017913038609549403,0.08007833361625671,0.03995124623179436,-0.14506633579730988,-0.5113456845283508,-0.07595758140087128,-0.7319042086601257
starcraft,-22.370027542114258,16647.986328125,-3.1077022552490234,11.041390419006348,-415.02166748046875,107.2768783569336,-24.046823501586914,38.08491897583008,-9.866868019104004,16.681116104125977,-4.8100738525390625,2.8657970428466797,-1.7306684255599976,-4.107335567474365,6.244588851928711,-6.599877834320068,4.219668865203857,22558.033203125,3581.166748046875,1813.9986572265625,1224.2119140625,970.5348510742188,587.8840942382812,321.5145568847656,213.19412231445312,222.97860717773438,157.78407287597656,162.17718505859375,133.93804931640625,150.8696746826172,0.021336114034056664,-0.08996573090553284,-0.4007362425327301,0.37407588958740234,-0.42277514934539795,0.16991877555847168,-0.46730560064315796,-0.2115120142698288,-0.4238596558570862,-0.3320568799972534,-0.06259198486804962,-0.3370761275291443,-0.020659189671278,-0.32938724756240845,-0.263428658246994,-0.01135998498648405,-0.45291298627853394,0.16831974685192108,-0.09305164963006973,-0.12675873935222626,-0.19634993374347687,-0.480336457490921,-0.47211137413978577,-0.3999011516571045,-0.5343599319458008,-0.6881710886955261
starcraft,-23.666534423828125,16536.9375,-3.069079637527466,10.555973052978516,-418.1173400878906,107.10545349121094,-16.46143913269043,30.465274810791016,-7.498815536499023,8.945869445800781,-5.71240234375,-0.665723443031311,-1.4408038854599,-3.7553160190582275,2.940089225769043,-5.92540979385376,2.45560359954834,20787.662109375,3823.406005859375,1800.5257568359375,1011.0239868164062,761.1345825195312,674.1531372070312,305.0270690917969,212.5811004638672,197.29246520996094,121.17771911621094,165.6110076904297,133.62493896484375,121.33348846435547,0.16494908928871155,-0.1411183923482895,-0.5292119979858398,0.3957529067993164,-0.23673751950263977,-0.19104331731796265,-0.4110315144062042,-0.4781216084957123,-0.6006618738174438,-0.3226509988307953,-0.2899376451969147,-0.6058379411697388,-0.044386524707078934,-0.28233349323272705,-0.09798113256692886,0.011959250085055828,-0.022192874923348427,0.2887621521949768,0.6999573111534119,0.9367852807044983,0.17540988326072693,0.6902046799659729,-0.09610527753829956,-0.14137709140777588,0.29132404923439026,-0.6766999959945679
starcraft,-24.3127384185791,16975.744140625,-3.0494422912597656,10.470259666442871,-425.05126953125,108.87301635742188,-20.2823543548584,33.55440139770508,-8.155061721801758,10.210725784301758,-5.798281192779541,-0.26996341347694397,-1.5342897176742554,-5.546543121337891,3.4940288066864014,-6.875195026397705,1.3151898384094238,19129.01953125,3402.3125,1654.0474853515625,1068.9166259765625,841.1575317382812,641.1087036132812,343.8689880371094,242.80584716796875,227.7203369140625,159.04954528808594,138.7620849609375,117.77143096923828,153.91441345214844,0.034601449966430664,-0.08585339784622192,-0.38339200615882874,0.35079655051231384,-0.05238581821322441,0.26690545678138733,-0.4535212218761444,-0.19654205441474915,-0.46987834572792053,-0.19129961729049683,-0.014492195099592209,-0.486897349357605,-0.04273626580834389,0.2609107792377472,-0.5339968204498291,0.21421493589878082,0.34301209449768066,0.44276824593544006,0.9639365673065186,0.11413036286830902,0.11371201276779175,0.47582119703292847,0.26452428102493286,-0.6588320732116699,-0.38194340467453003,-0.447326123714447
starcraft,-25.089942932128906,17752.828125,-3.081285238265991,10.538840293884277,-436.26715087890625,108.38060760498047,-16.994220733642578,31.29641342163086,-8.91067886352539,8.081624031066895,-7.5607781410217285,0.47542399168014526,-1.7958067655563354,-4.752509117126465,4.588050842285156,-5.665023326873779,2.954801082611084,21869.166015625,4118.77734375,1687.8353271484375,1066.26171875,822.8204345703125,604.36328125,342.2113342285156,253.35731506347656,202.6455841064453,139.2843780517578,139.1460418701172,114.19342803955078,161.9539337158203,0.03590795397758484,-0.07971605658531189,-0.2358904331922531,0.464493066072464,-0.04278455674648285,-0.1758170872926712,-0.8767741918563843,-0.7113018035888672,-0.4708286225795746,-0.6581286787986755,-0.20897400379180908,-0.2955359220504761,0.13305987417697906,-0.1828061044216156,-0.6168195009231567,-0.34626463055610657,0.19960029423236847,0.3288532495498657,0.702101469039917,0.8250607848167419,1.3095650672912598,0.4904732406139374,0.23360612988471985,0.1448323130607605,-0.6903250217437744,-0.06596815586090088
starcraft,-25.219921112060547,18143.212890625,-3.1905879974365234,11.543161392211914,-439.4938049316406,102.28148651123047,-16.129261016845703,33.12763214111328,-10.615565299987793,11.634016036987305,-5.083187103271484,0.7404528856277466,-0.7402195930480957,-5.032694339752197,4.033236026763916,-5.010951995849609,2.429887056350708,24194.62890625,4252.88623046875,1831.7017822265625,1133.773193359375,999.25048828125,619.213623046875,355.2835388183594,217.61740112304688,206.45619201660156,165.7224884033203,147.02590942382812,143.87403869628906,135.56793212890625,-0.277611643075943,-0.11318932473659515,-0.28656843304634094,0.5412282943725586,-0.49068379402160645,0.02372223138809204,-0.15410681068897247,-0.5268911123275757,-0.21404342353343964,-0.623478889465332,-0.3681342899799347,-0.21102885901927948,-0.2492818683385849,-0.011848509311676025,-0.4881148040294647,0.3178063929080963,-0.21075847744941711,0.5476157069206238,0.2030744105577469,-0.17898623645305634,-0.026146819815039635,-0.3980289101600647,0.467300683259964,-0.30420368909835815,-0.4675406217575073,-0.6898069381713867
starcraft,-23.23004913330078,17431.953125,-3.0628018379211426,10.234451293945312,-431.6707763671875,107.84850311279297,-17.044931411743164,34.990699768066406,-9.62460994720459,15.882476806640625,-5.082395076751709,3.167696714401245,-0.3948598802089691,-3.109055280685425,5.162970542907715,-6.183175086975098,4.0668182373046875,21077.4375,3585.138916015625,1510.5604248046875,980.9923706054688,745.7366333007812,582.7708129882812,408.36920166015625,245.6169891357422,207.1657257080078,160.70449829101562,157.93858337402344,145.37828063964844,131.09066772460938,0.21027624607086182,0.02263735421001911,-0.16477978229522705,0.33408766984939575,-0.38572824001312256,-0.4136009216308594,-0.39150044322013855,-0.5284430980682373,-0.5536893606185913,-0.6782491207122803,-0.2981722950935364,-0.5705063939094543,-0.197781503200531,-0.11493384093046188,-0.2630259394645691,-0.27065449953079224,0.06549975275993347,0.10849563777446747,0.42709439992904663,-0.019719909876585007,1.164912223815918,-0.06959211826324463,0.434812992811203,-0.29962998628616333,0.4945484697818756,-0.440214604139328
starcraft,-24.270889282226562,18003.025390625,-3.193463087081909,11.057429313659668,-434.6854248046875,99.65653228759766,-14.62647533416748,35.838958740234375,-6.0176191329956055,12.037859916687012,-5.759788990020752,1.88985276222229,-1.3678609132766724,-3.3524985313415527,3.516761302947998,-6.327656269073486,3.6757962703704834,28112.8984375,4133.64013671875,1881.384521484375,1072.40478515625,988.681640625,590.2393798828125,387.2522888183594,255.99490356445312,202.57553100585938,146.16342163085938,160.1670684814453,139.30068969726562,117.1855697631836,0.26256895065307617,-0.10340610891580582,-0.17507657408714294,0.5471177101135254,-0.23434647917747498,-0.21234454214572906,-0.47523459792137146,-0.6068599820137024,-0.5019590854644775,-0.39430442452430725,-0.061100006103515625,-0.4277188181877136,-0.25486037135124207,-0.46260783076286316,-0.6291167140007019,-0.22120025753974915,0.31320685148239136,0.633458137512207,0.1953691989183426,-0.08253302425146103,0.5484136939048767,0.11021033674478531,0.08804211020469666,-0.24214327335357666,-0.4423818588256836,-0.26455920934677124
starcraft,-26.09538459777832,18862.517578125,-3.148508310317993,10.886775016784668,-451.994140625,107.58805084228516,-13.85940170288086,30.660686492919922,-6.153500080108643,9.570693016052246,-6.01395845413208,-0.5116238594055176,-2.144491672515869,-4.119608402252197,2.6395187377929688,-6.528547763824463,1.6263712644577026,23339.650390625,4030.98828125,1650.1097412109375,948.52099609375,735.1697387695312,599.8603515625,279.46307373046875,240.00704956054688,174.3861083984375,115.3158187866211,133.4234619140625,106.30368041992188,123.90788269042969,0.07897954434156418,0.12321924418210983,-0.38361549377441406,0.4062647521495819,0.06592462956905365,-0.3537771999835968,-0.3925575017929077,-0.7471540570259094,-0.4591416120529175,-0.39373689889907837,-0.37141159176826477,-0.4072379767894745,-0.1486542522907257,-0.13161157071590424,-0.6588348150253296,-0.13553911447525024,-0.18883979320526123,0.19242723286151886,0.3021753430366516,0.11645449697971344,1.3496522903442383,-0.15574334561824799,-0.32799509167671204,-0.04396703839302063,-0.48943090438842773,-0.35597050189971924
starcraft,-23.13580322265625,16407.00390625,-3.143686532974243,11.42126178741455,-409.2021179199219,110.22164916992188,-21.617403030395508,32.063232421875,-8.928257942199707,9.931930541992188,-4.897923469543457,-0.1325482428073883,-3.291781425476074,-5.761393070220947,3.0276808738708496,-5.495911121368408,3.317384958267212,24501.935546875,3661.97802734375,1732.935546875,964.2282104492188,850.405029296875,606.1897583007812,371.4844970703125,259.35906982421875,211.45008850097656,188.144775390625,150.37144470214844,136.879638671875,145.4927520751953,0.05649646371603012,-0.18470413982868195,-0.35747984051704407,0.25944507122039795,-0.38911283016204834,-0.21608279645442963,-0.20564474165439606,-0.45934027433395386,-0.6652522683143616,-0.7235824465751648,-0.11400406062602997,-0.2381168156862259,-0.31666624546051025,-0.2835109829902649,-0.06926710903644562,-0.29116615653038025,0.15821650624275208,0.5246773958206177,0.6684316396713257,0.32848596572875977,0.1900264173746109,-0.16893786191940308,0.621117353439331,-0.6238296031951904,-0.3037840723991394,-0.1896476000547409
